1287.983276,0.000776,,
1287.983276,0.000776,,1277.673903
1287.983276,0.000776,,0.000783294
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
1287.983276,0.000776,,
