1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,1274.021463
1277.690288,0.000783,,,,0.000785261
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
1277.690288,0.000783,,,,
