1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
1296.222878,0.000771
