90.276283,0.011077
90.276283,0.011077
90.276283,0.011077
90.276283,0.011077
90.276283,0.011077
90.276283,0.011077
90.276283,0.011077
90.276283,0.011077
90.276283,0.011077
90.276283,0.011077
90.276283,0.011077
90.276283,0.011077
90.276283,0.011077
90.276283,0.011077
90.276283,0.011077
90.276283,0.011077
90.276283,0.011077
90.276283,0.011077
90.276283,0.011077
90.276283,0.011077
90.276283,0.011077
90.276283,0.011077
90.276283,0.011077
90.276283,0.011077
90.276283,0.011077
90.276283,0.011077
90.276283,0.011077
90.276283,0.011077
90.276283,0.011077
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.616067,0.011159
89.754826,0.011141
89.754826,0.011141
89.754826,0.011141
89.754826,0.011141
89.754826,0.011141
89.754826,0.011141
89.754826,0.011141
89.754826,0.011141
89.754826,0.011141
89.754826,0.011141
89.754826,0.011141
89.754826,0.011141
89.754826,0.011141
89.754826,0.011141
89.754826,0.011141
89.754826,0.011141
89.754826,0.011141
89.754826,0.011141
89.754826,0.011141
89.754826,0.011141
89.754826,0.011141
89.754826,0.011141
89.754826,0.011141
89.754826,0.011141
89.754826,0.011141
89.754826,0.011141
89.754826,0.011141
89.754826,0.011141
89.754826,0.011141
89.754826,0.011141
89.754826,0.011141
